Criptomoeda;Iniciais;Data;Abertura;Fechamento;Alta;Baixa;Fechamento_ajustado;Volume
Bitcoin USD;BTC-USD;12/06/2015;229.705002;231.057007;229.313004;229.981995;229.981995;14017700
Bitcoin USD;BTC-USD;13/06/2015;229.919998;232.651993;229.210007;232.401993;232.401993;13305300
Bitcoin USD;BTC-USD;14/06/2015;232.442001;234.858002;232.003998;233.542999;233.542999;12165900
Bitcoin USD;BTC-USD;15/06/2015;233.421997;237.835999;233.421997;236.822998;236.822998;19912100
Bitcoin USD;BTC-USD;16/06/2015;236.764999;251.742004;236.121994;250.895004;250.895004;41612000
Bitcoin USD;BTC-USD;17/06/2015;250.822998;256.852997;246.475998;249.283997;249.283997;43858400
Bitcoin USD;BTC-USD;18/06/2015;249.427994;252.108002;244.126999;249.007004;249.007004;30980200
Bitcoin USD;BTC-USD;19/06/2015;249.042999;250.977005;243.787003;244.606003;244.606003;23965300
Bitcoin USD;BTC-USD;20/06/2015;244.529999;245.828003;240.626999;245.212006;245.212006;20608100
Bitcoin USD;BTC-USD;21/06/2015;245.100006;245.223999;241.882004;243.944000;243.944000;10600900
Bitcoin USD;BTC-USD;22/06/2015;243.968994;247.917007;243.779007;246.990005;246.990005;17692500
Bitcoin USD;BTC-USD;23/06/2015;246.927002;247.304001;243.132996;244.296005;244.296005;15108700
Bitcoin USD;BTC-USD;24/06/2015;244.281998;244.341003;240.514999;240.514999;240.514999;17344900
Bitcoin USD;BTC-USD;25/06/2015;240.365005;243.332001;240.365005;242.798996;242.798996;16133100
Bitcoin USD;BTC-USD;26/06/2015;242.604004;243.748993;241.552994;243.593994;243.593994;13983500
Bitcoin USD;BTC-USD;27/06/2015;243.548996;251.339005;243.117004;250.990005;250.990005;20488600
Bitcoin USD;BTC-USD;28/06/2015;250.955002;251.171997;247.434006;249.011002;249.011002;15137600
Bitcoin USD;BTC-USD;29/06/2015;248.720993;257.173004;248.580994;257.063995;257.063995;34742900
Bitcoin USD;BTC-USD;30/06/2015;257.036011;267.867004;255.945999;263.071991;263.071991;44533800
Bitcoin USD;BTC-USD;01/07/2015;263.345001;265.171997;255.774002;258.621002;258.621002;27029800
Bitcoin USD;BTC-USD;02/07/2015;258.552002;261.631012;254.115997;255.412003;255.412003;21551900
Bitcoin USD;BTC-USD;03/07/2015;255.459000;257.076996;253.505005;256.335999;256.335999;19033800
Bitcoin USD;BTC-USD;04/07/2015;256.490997;261.457001;254.199997;260.885986;260.885986;15620400
Bitcoin USD;BTC-USD;05/07/2015;260.804993;274.506012;258.700989;271.912994;271.912994;44156100
Bitcoin USD;BTC-USD;06/07/2015;271.108002;277.421997;267.600006;269.029999;269.029999;49154800
Bitcoin USD;BTC-USD;07/07/2015;269.963013;271.341003;264.832001;266.207001;266.207001;28857600
Bitcoin USD;BTC-USD;08/07/2015;265.981995;272.971008;264.385986;270.785004;270.785004;36980200
Bitcoin USD;BTC-USD;09/07/2015;270.826996;272.334991;267.085999;269.227997;269.227997;40301200
Bitcoin USD;BTC-USD;10/07/2015;269.156006;294.591003;268.802002;284.894012;284.894012;100390000
Bitcoin USD;BTC-USD;11/07/2015;284.880005;298.506012;283.529999;293.114990;293.114990;41109900
Bitcoin USD;BTC-USD;12/07/2015;293.140015;314.394012;292.505005;310.867004;310.867004;56405000
Bitcoin USD;BTC-USD;13/07/2015;310.826996;310.947998;281.010986;292.053986;292.053986;62053900
Bitcoin USD;BTC-USD;14/07/2015;292.033997;296.147003;286.638000;287.463989;287.463989;28727200
Bitcoin USD;BTC-USD;15/07/2015;288.045013;293.247986;285.367004;285.829010;285.829010;27486600
Bitcoin USD;BTC-USD;16/07/2015;286.041992;291.183014;275.239990;278.088989;278.088989;49482600
Bitcoin USD;BTC-USD;17/07/2015;278.091003;280.279999;272.042999;279.471985;279.471985;27591400
Bitcoin USD;BTC-USD;18/07/2015;279.330994;282.527008;274.075012;274.901001;274.901001;25187100
Bitcoin USD;BTC-USD;19/07/2015;274.766998;275.670013;272.513000;273.614014;273.614014;15332500
Bitcoin USD;BTC-USD;20/07/2015;273.498993;278.980988;272.959991;278.980988;278.980988;22711400
Bitcoin USD;BTC-USD;21/07/2015;278.881989;280.546997;275.419006;275.833008;275.833008;22930700
Bitcoin USD;BTC-USD;22/07/2015;275.657013;277.665985;274.381012;277.221985;277.221985;19389800
Bitcoin USD;BTC-USD;23/07/2015;277.341003;278.110992;275.716003;276.049011;276.049011;18531300
Bitcoin USD;BTC-USD;24/07/2015;276.005005;289.252991;275.253998;288.278015;288.278015;37199400
Bitcoin USD;BTC-USD;25/07/2015;288.164001;290.733002;286.002014;288.696991;288.696991;20662200
Bitcoin USD;BTC-USD;26/07/2015;288.640015;293.052002;287.705994;292.686005;292.686005;16032300
Bitcoin USD;BTC-USD;27/07/2015;292.639008;297.773987;287.450012;293.623993;293.623993;30592000
Bitcoin USD;BTC-USD;28/07/2015;293.632996;296.648987;293.423004;294.427002;294.427002;25453600
Bitcoin USD;BTC-USD;29/07/2015;294.484009;294.536011;288.777008;289.589996;289.589996;24672600
Bitcoin USD;BTC-USD;30/07/2015;289.102997;290.126007;286.567993;287.721985;287.721985;21635800
Bitcoin USD;BTC-USD;31/07/2015;287.696014;288.959015;282.343994;284.649994;284.649994;23629100
Bitcoin USD;BTC-USD;01/08/2015;284.686005;284.932007;278.112000;281.601013;281.601013;18995000
Bitcoin USD;BTC-USD;02/08/2015;280.449005;283.032013;277.528992;282.614014;282.614014;17722200
Bitcoin USD;BTC-USD;03/08/2015;282.806000;285.471008;280.233002;281.226990;281.226990;21474100
Bitcoin USD;BTC-USD;04/08/2015;281.225006;285.714996;281.225006;285.217987;285.217987;21908700
Bitcoin USD;BTC-USD;05/08/2015;284.846985;285.501007;281.488007;281.881989;281.881989;20128000
Bitcoin USD;BTC-USD;06/08/2015;281.906006;281.906006;278.403015;278.576996;278.576996;18792100
Bitcoin USD;BTC-USD;07/08/2015;278.740997;280.391998;276.365997;279.584991;279.584991;42484800
Bitcoin USD;BTC-USD;08/08/2015;279.742004;279.928009;260.709991;260.997009;260.997009;58533000
Bitcoin USD;BTC-USD;09/08/2015;261.115997;267.002991;260.467987;265.083008;265.083008;23789600
Bitcoin USD;BTC-USD;10/08/2015;265.477997;267.032013;262.596008;264.470001;264.470001;20979400
Bitcoin USD;BTC-USD;11/08/2015;264.342010;270.385986;264.093994;270.385986;270.385986;25433900
Bitcoin USD;BTC-USD;12/08/2015;270.597992;270.673004;265.468994;266.376007;266.376007;26815400
Bitcoin USD;BTC-USD;13/08/2015;266.183014;266.231995;262.841003;264.079987;264.079987;27685500
Bitcoin USD;BTC-USD;14/08/2015;264.131989;267.466003;261.477997;265.679993;265.679993;27091200
Bitcoin USD;BTC-USD;15/08/2015;265.528992;266.666992;261.295990;261.550995;261.550995;19321100
Bitcoin USD;BTC-USD;16/08/2015;261.865997;262.440002;257.040985;258.506989;258.506989;29717000
Bitcoin USD;BTC-USD;17/08/2015;258.489990;260.505005;257.117004;257.976013;257.976013;21617900
Bitcoin USD;BTC-USD;18/08/2015;257.925995;257.993011;211.078995;211.078995;211.078995;42147200
Bitcoin USD;BTC-USD;19/08/2015;225.671005;237.408997;222.766006;226.684006;226.684006;60869200
Bitcoin USD;BTC-USD;20/08/2015;226.899002;237.365005;226.899002;235.350006;235.350006;32275000
Bitcoin USD;BTC-USD;21/08/2015;235.354996;236.432007;231.723999;232.569000;232.569000;23173800
Bitcoin USD;BTC-USD;22/08/2015;232.662003;234.957001;222.703995;230.389999;230.389999;23205900
Bitcoin USD;BTC-USD;23/08/2015;230.376007;232.705002;225.580002;228.169006;228.169006;18406600
Bitcoin USD;BTC-USD;24/08/2015;228.112000;228.139008;210.442993;210.494995;210.494995;59220700
Bitcoin USD;BTC-USD;25/08/2015;210.067993;226.320999;199.567001;221.608994;221.608994;61089200
Bitcoin USD;BTC-USD;26/08/2015;222.076004;231.182999;220.203995;225.830994;225.830994;31808000
Bitcoin USD;BTC-USD;27/08/2015;226.050003;228.643005;223.684006;224.768997;224.768997;21905400
Bitcoin USD;BTC-USD;28/08/2015;224.701004;235.218994;220.925995;231.395996;231.395996;31336600
Bitcoin USD;BTC-USD;29/08/2015;231.548996;233.222000;227.330002;229.779999;229.779999;17142500
Bitcoin USD;BTC-USD;30/08/2015;229.895004;232.067993;226.246994;228.761002;228.761002;19412600
Bitcoin USD;BTC-USD;31/08/2015;229.113998;231.955994;225.914993;230.056000;230.056000;20710700
Bitcoin USD;BTC-USD;01/09/2015;230.255997;231.216003;226.860001;228.121002;228.121002;20575200
Bitcoin USD;BTC-USD;02/09/2015;228.026993;230.576996;226.475006;229.283997;229.283997;18760400
Bitcoin USD;BTC-USD;03/09/2015;229.324005;229.604996;226.667007;227.182999;227.182999;17482000
Bitcoin USD;BTC-USD;04/09/2015;227.214996;230.899994;227.050995;230.298004;230.298004;20962400
Bitcoin USD;BTC-USD;05/09/2015;230.199005;236.143005;229.442993;235.018997;235.018997;20671400
Bitcoin USD;BTC-USD;06/09/2015;234.869995;242.912003;234.681000;239.839996;239.839996;25473700
Bitcoin USD;BTC-USD;07/09/2015;239.934006;242.106003;238.722000;239.847000;239.847000;21192200
Bitcoin USD;BTC-USD;08/09/2015;239.845993;245.781006;239.677994;243.606995;243.606995;26879200
Bitcoin USD;BTC-USD;09/09/2015;243.414993;244.416000;237.820999;238.167999;238.167999;23635700
Bitcoin USD;BTC-USD;10/09/2015;238.335999;241.292999;235.791000;238.477005;238.477005;21215500
Bitcoin USD;BTC-USD;11/09/2015;238.328995;241.169006;238.328995;240.106995;240.106995;19224700
Bitcoin USD;BTC-USD;12/09/2015;239.854996;240.123993;234.753998;235.229004;235.229004;17962600
Bitcoin USD;BTC-USD;13/09/2015;235.242004;235.934998;229.332001;230.511993;230.511993;18478800
Bitcoin USD;BTC-USD;14/09/2015;230.608994;232.440002;227.960999;230.643997;230.643997;20997800
Bitcoin USD;BTC-USD;15/09/2015;230.492004;259.182007;229.822006;230.304001;230.304001;19177800
Bitcoin USD;BTC-USD;16/09/2015;230.250000;231.214996;227.401993;229.091003;229.091003;20144200
Bitcoin USD;BTC-USD;17/09/2015;229.076004;230.285004;228.925995;229.809998;229.809998;18935400
Bitcoin USD;BTC-USD;18/09/2015;233.520996;234.352997;232.184998;232.975006;232.975006;20242200
Bitcoin USD;BTC-USD;19/09/2015;232.858002;233.205002;231.089005;231.492996;231.492996;12712600
Bitcoin USD;BTC-USD;20/09/2015;231.399002;232.365005;230.910004;231.212006;231.212006;14444700
Bitcoin USD;BTC-USD;21/09/2015;231.216995;231.216995;226.520996;227.085007;227.085007;19678800
Bitcoin USD;BTC-USD;22/09/2015;226.968994;232.386002;225.117004;230.617996;230.617996;25009300
Bitcoin USD;BTC-USD;23/09/2015;230.936005;231.835007;229.591003;230.283005;230.283005;17254100
Bitcoin USD;BTC-USD;24/09/2015;230.358002;235.649002;230.294998;234.529007;234.529007;25097800
Bitcoin USD;BTC-USD;25/09/2015;234.362000;237.427002;233.684006;235.143997;235.143997;22363600
Bitcoin USD;BTC-USD;26/09/2015;235.076004;235.403000;233.358002;234.339996;234.339996;13724100
Bitcoin USD;BTC-USD;27/09/2015;234.139008;234.526001;232.475998;232.757004;232.757004;14179900
Bitcoin USD;BTC-USD;28/09/2015;232.835999;239.339005;232.466995;239.141998;239.141998;24713000
Bitcoin USD;BTC-USD;29/09/2015;239.016006;239.802002;235.927994;236.686996;236.686996;22691300
Bitcoin USD;BTC-USD;30/09/2015;236.639999;237.733994;235.628998;236.059998;236.059998;19743500
Bitcoin USD;BTC-USD;01/10/2015;236.003998;238.445007;235.615997;237.548996;237.548996;20488800
Bitcoin USD;BTC-USD;02/10/2015;237.264008;238.541000;236.602997;237.292999;237.292999;19677900
Bitcoin USD;BTC-USD;03/10/2015;237.201996;239.315002;236.944000;238.729996;238.729996;16482700
Bitcoin USD;BTC-USD;04/10/2015;238.531006;238.968002;237.940002;238.259003;238.259003;12999000
Bitcoin USD;BTC-USD;05/10/2015;238.147003;240.382996;237.035004;240.382996;240.382996;23335900
Bitcoin USD;BTC-USD;06/10/2015;240.363998;246.934998;240.136002;246.063004;246.063004;27535100
Bitcoin USD;BTC-USD;07/10/2015;246.169998;246.681000;242.585007;242.968994;242.968994;22999200
Bitcoin USD;BTC-USD;08/10/2015;243.074997;244.251007;242.179001;242.304001;242.304001;18515300
Bitcoin USD;BTC-USD;09/10/2015;242.498001;244.227997;242.121994;243.931000;243.931000;17353100
Bitcoin USD;BTC-USD;10/10/2015;243.740005;245.319000;243.074005;244.940994;244.940994;15912700
Bitcoin USD;BTC-USD;11/10/2015;244.742004;247.242996;244.151993;247.050003;247.050003;16827300
Bitcoin USD;BTC-USD;12/10/2015;246.875000;247.453995;245.179001;245.307999;245.307999;17388300
Bitcoin USD;BTC-USD;13/10/2015;245.199997;250.235992;243.757004;249.507996;249.507996;28198500
Bitcoin USD;BTC-USD;14/10/2015;249.492996;254.274994;248.903000;251.988998;251.988998;27462600
Bitcoin USD;BTC-USD;15/10/2015;252.106995;255.962006;252.046005;254.320007;254.320007;25223500
Bitcoin USD;BTC-USD;16/10/2015;254.296005;266.135010;253.925995;262.868988;262.868988;35901500
Bitcoin USD;BTC-USD;17/10/2015;262.747009;273.578003;262.367004;270.640015;270.640015;43199600
Bitcoin USD;BTC-USD;18/10/2015;270.907013;271.667999;260.777008;261.643005;261.643005;22434300
Bitcoin USD;BTC-USD;19/10/2015;261.860992;264.820007;260.950989;263.437012;263.437012;25258800
Bitcoin USD;BTC-USD;20/10/2015;263.571991;270.834991;263.226990;269.463013;269.463013;30889800
Bitcoin USD;BTC-USD;21/10/2015;269.306000;270.769989;263.838989;266.272003;266.272003;25637300
Bitcoin USD;BTC-USD;22/10/2015;266.496002;276.510010;266.135010;274.023010;274.023010;37808600
Bitcoin USD;BTC-USD;23/10/2015;273.648987;278.683990;273.542999;276.496002;276.496002;29442500
Bitcoin USD;BTC-USD;24/10/2015;276.503998;281.705994;276.503998;281.653992;281.653992;25942400
Bitcoin USD;BTC-USD;25/10/2015;281.445007;294.058990;281.445007;283.679993;283.679993;45717100
Bitcoin USD;BTC-USD;26/10/2015;283.627991;285.299988;280.510010;285.299988;285.299988;32108800
Bitcoin USD;BTC-USD;27/10/2015;285.181000;296.212006;285.007996;293.787994;293.787994;46331800
Bitcoin USD;BTC-USD;28/10/2015;293.703003;306.330994;293.703003;304.618011;304.618011;50808100
Bitcoin USD;BTC-USD;29/10/2015;304.324005;318.170013;301.822998;313.855011;313.855011;64495900
Bitcoin USD;BTC-USD;30/10/2015;313.942993;334.169006;313.940002;328.015015;328.015015;78305000
Bitcoin USD;BTC-USD;31/10/2015;328.511993;332.777008;309.251007;314.165985;314.165985;48598100
Bitcoin USD;BTC-USD;01/11/2015;315.005005;327.471985;311.881012;325.431000;325.431000;37001100
Bitcoin USD;BTC-USD;02/11/2015;325.941986;365.359985;323.209015;361.188995;361.188995;101918000
Bitcoin USD;BTC-USD;03/11/2015;361.872986;417.899994;357.647003;403.416992;403.416992;206162000
Bitcoin USD;BTC-USD;04/11/2015;403.664001;495.562012;380.548004;411.562988;411.562988;263900000
Bitcoin USD;BTC-USD;05/11/2015;408.076996;447.561005;374.580994;386.354004;386.354004;151824992
Bitcoin USD;BTC-USD;06/11/2015;388.046997;395.835999;354.024994;374.470001;374.470001;122687000
Bitcoin USD;BTC-USD;07/11/2015;374.269012;390.585999;372.433014;386.481995;386.481995;56625100
Bitcoin USD;BTC-USD;08/11/2015;384.278015;389.894989;368.700012;373.368011;373.368011;51817600
Bitcoin USD;BTC-USD;09/11/2015;374.324005;385.278015;362.894989;380.256989;380.256989;68224400
Bitcoin USD;BTC-USD;10/11/2015;379.984009;381.386993;329.108002;336.819000;336.819000;95797904
Bitcoin USD;BTC-USD;11/11/2015;339.820007;340.584991;300.997009;311.084015;311.084015;107070000
Bitcoin USD;BTC-USD;12/11/2015;314.079010;345.080994;313.355988;338.152008;338.152008;78477800
Bitcoin USD;BTC-USD;13/11/2015;338.497986;340.914001;326.075012;336.752991;336.752991;52003000
Bitcoin USD;BTC-USD;14/11/2015;336.623993;338.181000;329.970001;332.906006;332.906006;38612000
Bitcoin USD;BTC-USD;15/11/2015;333.050995;334.661987;317.489990;320.165985;320.165985;44213100
Bitcoin USD;BTC-USD;16/11/2015;319.734985;331.626007;315.904999;330.751007;330.751007;47980100
Bitcoin USD;BTC-USD;17/11/2015;330.362000;338.350006;329.614014;335.093994;335.093994;51001600
Bitcoin USD;BTC-USD;18/11/2015;334.592987;336.531006;330.640015;334.589996;334.589996;43783800
Bitcoin USD;BTC-USD;19/11/2015;334.678986;335.334015;325.273010;326.148987;326.148987;45011100
Bitcoin USD;BTC-USD;20/11/2015;326.411011;326.472992;312.217010;322.022003;322.022003;53152900
Bitcoin USD;BTC-USD;21/11/2015;322.092010;328.158997;319.595001;326.927002;326.927002;28200500
Bitcoin USD;BTC-USD;22/11/2015;326.975006;327.010010;321.259003;324.536011;324.536011;23439400
Bitcoin USD;BTC-USD;23/11/2015;324.350006;325.118011;321.290009;323.045990;323.045990;27478900
Bitcoin USD;BTC-USD;24/11/2015;323.014008;323.058014;318.118011;320.045990;320.045990;29362600
Bitcoin USD;BTC-USD;25/11/2015;320.045013;329.134003;316.769989;328.205994;328.205994;41666900
Bitcoin USD;BTC-USD;26/11/2015;328.303009;366.756989;328.229004;352.683990;352.683990;106105000
Bitcoin USD;BTC-USD;27/11/2015;351.860992;363.588989;347.869995;358.041992;358.041992;55179100
Bitcoin USD;BTC-USD;28/11/2015;357.140991;359.536011;352.171997;357.381012;357.381012;36816600
Bitcoin USD;BTC-USD;29/11/2015;357.471985;371.938995;355.665985;371.294006;371.294006;40409300
Bitcoin USD;BTC-USD;30/11/2015;371.437012;382.363007;370.382996;377.321014;377.321014;71701600
Bitcoin USD;BTC-USD;01/12/2015;377.414001;378.931000;356.562988;362.488007;362.488007;60452200
Bitcoin USD;BTC-USD;02/12/2015;361.845001;362.231995;349.464996;359.187012;359.187012;54160500
Bitcoin USD;BTC-USD;03/12/2015;359.330994;370.274994;357.411987;361.045990;361.045990;50714900
Bitcoin USD;BTC-USD;04/12/2015;361.261993;363.515991;355.756989;363.183014;363.183014;35784100
Bitcoin USD;BTC-USD;05/12/2015;363.721008;389.785004;363.229004;388.949005;388.949005;66282200
Bitcoin USD;BTC-USD;06/12/2015;389.554993;402.808990;387.088989;388.782990;388.782990;77762000
Bitcoin USD;BTC-USD;07/12/2015;389.977997;399.968994;385.411011;395.536011;395.536011;63455800
Bitcoin USD;BTC-USD;08/12/2015;395.753998;415.562988;389.950012;415.562988;415.562988;57801400
Bitcoin USD;BTC-USD;09/12/2015;414.441010;423.119995;406.290985;417.562988;417.562988;90917200
Bitcoin USD;BTC-USD;10/12/2015;417.988007;419.509003;411.548004;415.479004;415.479004;52138900
Bitcoin USD;BTC-USD;11/12/2015;415.281006;451.937988;415.281006;451.937988;451.937988;110944000
Bitcoin USD;BTC-USD;12/12/2015;452.334991;469.102997;410.740997;434.997009;434.997009;131969000
Bitcoin USD;BTC-USD;13/12/2015;431.660004;441.679993;426.268005;433.755005;433.755005;55050600
Bitcoin USD;BTC-USD;14/12/2015;433.272003;447.141998;430.455994;444.182007;444.182007;130496000
Bitcoin USD;BTC-USD;15/12/2015;443.877991;465.321014;443.877991;465.321014;465.321014;83121104
Bitcoin USD;BTC-USD;16/12/2015;465.208008;465.208008;443.851013;454.933990;454.933990;107944000
Bitcoin USD;BTC-USD;17/12/2015;454.777008;457.859985;448.858002;456.078003;456.078003;47978400
Bitcoin USD;BTC-USD;18/12/2015;455.846985;465.177002;454.940002;463.615997;463.615997;60220100
Bitcoin USD;BTC-USD;19/12/2015;463.552002;465.580994;456.765015;462.321991;462.321991;47892700
Bitcoin USD;BTC-USD;20/12/2015;462.234009;462.644989;434.338013;442.684998;442.684998;75409400
Bitcoin USD;BTC-USD;21/12/2015;442.838013;444.729004;427.312012;438.639008;438.639008;77639696
Bitcoin USD;BTC-USD;22/12/2015;437.436005;443.687988;435.515991;436.571991;436.571991;50840400
Bitcoin USD;BTC-USD;23/12/2015;436.720001;444.528992;436.618988;442.401001;442.401001;47161400
Bitcoin USD;BTC-USD;24/12/2015;443.091003;458.455994;443.076996;454.984985;454.984985;57157200
Bitcoin USD;BTC-USD;25/12/2015;454.855011;458.304993;452.075012;455.653015;455.653015;39078500
Bitcoin USD;BTC-USD;26/12/2015;455.756012;457.489014;405.760010;417.273987;417.273987;116166000
Bitcoin USD;BTC-USD;27/12/2015;416.514008;424.006989;408.882996;422.822998;422.822998;53591200
Bitcoin USD;BTC-USD;28/12/2015;423.342987;429.769012;418.480988;422.278992;422.278992;49638600
