"ano";"turno";"tipo_eleicao";"sigla_uf";"id_municipio";"id_municipio_tse";"cargo";"sigla_partido";"numero_candidato";"sequencial_candidato";"id_candidato_bd";"resultado";"votos"
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28258;140000625094;1045070;"suplente";635
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28456;140000625095;827835;"suplente";2836
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28123;140000625096;841568;"suplente";7502
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28222;140000625097;1189269;"suplente";175
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28000;140000625098;58735;"suplente";391
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28888;140000625099;1394632;"suplente";617
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28128;140000625100;1186824;"suplente";261
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28555;140000625101;949717;"suplente";472
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28777;140000625102;1158462;"suplente";599
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28111;140000625103;84306;"suplente";1650
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28159;140000625104;1130408;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRTB";28963;140000625105;657486;"suplente";183
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40230;140000621010;942691;"suplente";1707
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40000;140000621011;630565;"suplente";3034
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40100;140000621012;1471301;"suplente";2520
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40333;140000621013;1698113;"suplente";435
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40456;140000621014;979510;"suplente";22485
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40789;140000621015;1466993;"suplente";321
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40999;140000621016;1275016;"eleito por qp";29077
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40555;140000621017;376597;"suplente";241
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40111;140000621018;1507164;"suplente";20467
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40500;140000621019;982933;"suplente";243
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40140;140000621020;787772;"suplente";853
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40888;140000621021;1517774;"suplente";316
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40144;140000621022;123930;"suplente";80
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40567;140000621023;1340232;"suplente";1749
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40222;140000621024;436252;"suplente";21108
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40001;140000621025;1355245;"suplente";12878
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40123;140000621026;1364449;"suplente";17616
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40040;140000621027;337854;"suplente";235
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSB";40404;140000621031;1789681;"suplente";135
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20191;140000604293;511958;"suplente";750
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20000;140000604294;452089;"suplente";10890
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20999;140000604295;1137700;"suplente";14023
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20700;140000604296;1055833;"suplente";412
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20051;140000604297;1649894;"suplente";1052
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20007;140000604298;1505861;"suplente";4643
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20800;140000604299;3893;"suplente";7082
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20107;140000604300;607172;"suplente";119
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20345;140000604301;1440209;"suplente";2045
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20444;140000604302;810384;"suplente";2969
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20002;140000604303;932304;"suplente";1952
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20145;140000604305;1078826;"suplente";646
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20123;140000604306;1348192;"suplente";10336
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20147;140000604307;753983;"suplente";113
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20888;140000604308;715606;"suplente";954
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20130;140000604309;1419876;"suplente";314
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20500;140000604310;1644817;"suplente";4520
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20555;140000604311;1487846;"suplente";4179
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20131;140000604312;1692144;"suplente";1369
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20333;140000604313;408159;"suplente";1657
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20987;140000604314;936046;"suplente";697
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20222;140000604315;1414166;"suplente";1744
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20190;140000604316;982726;"suplente";1508
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20787;140000604317;861524;"suplente";1690
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20741;140000604318;496720;"suplente";486
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20789;140000604319;1384313;"suplente";10199
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20020;140000604320;727150;"suplente";7025
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20466;140000604321;1105926;"suplente";807
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20300;140000604322;1738058;"suplente";6548
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20234;140000604323;1228015;"suplente";1068
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20358;140000604324;1497501;"suplente";141
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20200;140000604325;1628887;"suplente";14421
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20659;140000604326;861523;"suplente";431
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20001;140000604327;1452947;"suplente";3182
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20357;140000604328;1230329;"suplente";1040
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20600;140000604329;657979;"suplente";1255
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20620;140000604330;1445153;"eleito por qp";14551
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20008;140000604331;1497124;"suplente";715
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20400;140000604332;1524984;"suplente";4068
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20122;140000604333;882856;"suplente";2857
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20321;140000604334;382475;"suplente";5502
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20120;140000604335;1098902;"suplente";4074
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20777;140000604337;1066640;"eleito por qp";25022
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20322;140000604338;NA;"suplente";1578
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20100;140000604339;671364;"suplente";10452
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20720;140000604340;1405761;"suplente";765
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20459;140000604341;1392017;"suplente";144
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20677;140000629126;1462482;"suplente";352
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSC";20520;140000629127;802662;"suplente";1481
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55500;140000606006;1649771;"eleito por qp";46863
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55555;140000606007;1368844;"suplente";22118
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55111;140000606008;1044102;"suplente";3387
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55100;140000606009;976445;"suplente";15771
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55123;140000606010;1735732;"eleito por qp";61301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55155;140000606013;1181472;"suplente";2304
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55055;140000606014;1395365;"eleito por qp";43464
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55000;140000606015;890614;"suplente";15009
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55190;140000606016;1157461;"suplente";15746
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55777;140000606017;1302600;"suplente";22616
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55888;140000606018;1488910;"suplente";2442
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSD";55011;140000629224;533079;"suplente";301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45144;140000614278;748882;"suplente";9411
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45112;140000614279;1109104;"eleito por qp";93614
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45192;140000614280;532995;"suplente";1467
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45045;140000614281;780171;"suplente";5485
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45000;140000614282;1285582;"eleito por media";39706
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45678;140000614283;1723822;"eleito por qp";113588
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45111;140000614284;1634635;"eleito por media";36761
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45650;140000614285;1004630;"suplente";3463
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45555;140000614286;612086;"suplente";28247
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45155;140000614288;1148518;"suplente";11549
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45007;140000614289;1332860;"suplente";10672
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45222;140000614290;715061;"suplente";30419
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45130;140000614291;942982;"eleito por qp";41610
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45630;140000614337;1234925;"suplente";2485
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSDB";45123;140000625297;674392;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17600;140000612768;1568061;"suplente";166
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17800;140000612769;106575;"suplente";1749
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17190;140000612771;1327826;"suplente";1342
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17111;140000612772;1558820;"suplente";1383
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17000;140000612774;92562;"suplente";6331
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17222;140000612775;1268325;"suplente";1389
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17007;140000612776;1502626;"suplente";4036
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17888;140000612777;1616676;"suplente";7314
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17123;140000612778;1748889;"suplente";2105
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17877;140000612779;21963;"suplente";2665
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17017;140000612781;658422;"suplente";2179
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17100;140000612783;589261;"eleito por media";29151
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17700;140000612784;1356209;"suplente";5415
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17279;140000612785;1345244;"suplente";310
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17001;140000612786;575096;"suplente";9139
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17777;140000612787;1175173;"suplente";6125
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSL";17170;140000629283;1042411;"suplente";5130
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50123;140000604428;606904;"eleito por qp";43178
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50500;140000604429;1465537;"suplente";10675
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50456;140000604430;1513775;"suplente";8335
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50225;140000604431;1132577;"suplente";2907
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50200;140000604436;1784263;"suplente";6149
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50150;140000604437;747364;"suplente";2688
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50350;140000604438;1614966;"suplente";1629
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50999;140000604443;1108641;"suplente";440
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50124;140000604444;117089;"suplente";591
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50222;140000604445;819797;"suplente";369
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50111;140000604446;1386815;"suplente";1557
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50321;140000604447;1585577;"suplente";358
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50023;140000604448;819020;"suplente";382
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50777;140000604449;1538772;"suplente";607
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50051;140000604450;1265648;"suplente";79
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50122;140000604453;1503892;"suplente";212
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50789;140000604454;1513227;"suplente";206
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50888;140000604456;1496934;"suplente";699
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50380;140000604457;1085499;"suplente";999
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50000;140000604458;1512904;"suplente";4225
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50050;140000604459;1186738;"suplente";1349
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50138;140000604460;1108362;"suplente";139
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50032;140000604461;655941;"suplente";497
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50007;140000604462;103986;"suplente";387
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50100;140000604463;1444534;"suplente";275
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50131;140000604464;1130476;"suplente";1406
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50250;140000604465;1552838;"suplente";226
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50654;140000604466;637800;"suplente";409
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSOL";50300;140000604467;1345894;"suplente";85
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSTU";16123;140000604129;831002;"nao eleito";679
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PSTU";16161;140000604132;1342093;"nao eleito";442
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13630;140000617655;1515076;"suplente";25004
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13310;140000617656;953662;"suplente";5229
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13100;140000617657;969363;"suplente";1570
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13000;140000617658;1543910;"suplente";1240
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13130;140000617659;495818;"eleito por qp";49854
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13123;140000617660;756011;"suplente";24976
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13777;140000617661;532935;"suplente";244
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13011;140000617662;1158081;"eleito por qp";43796
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13133;140000617663;1772500;"eleito por qp";59600
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13888;140000617664;1112023;"suplente";937
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13111;140000617665;900947;"suplente";894
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13500;140000617666;1137648;"suplente";21138
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13007;140000617667;1270127;"suplente";2296
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13690;140000617668;675521;"suplente";566
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13789;140000617669;1215856;"suplente";1459
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13456;140000617670;1364175;"suplente";3075
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13013;140000617671;1686416;"suplente";6764
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13110;140000617672;839095;"suplente";393
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13413;140000617673;438791;"suplente";295
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13611;140000617674;716929;"suplente";15130
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13300;140000617675;1187245;"suplente";1608
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13600;140000617676;871117;"suplente";551
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PT";13131;140000617677;1241316;"suplente";3541
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PTB";14444;140000612756;1628606;"suplente";3154
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PTB";14500;140000612757;912615;"eleito por qp";31609
