epi_week;date;country;state;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants;vaccinated_third;vaccinated_third_per_100_inhabitants
12;20/03/2020;Brazil;SC;0;0;19;40;0;21;0.00000;0.55829;0.00000;;;;;;;;;;;;
12;20/03/2020;Brazil;SE;0;0;1;7;0;6;0.00000;0.30452;0.00000;;;;;;;;;;;;
12;20/03/2020;Brazil;SP;4;9;110;396;9;396;0.01960;0.86239;0.02273;;;;;;;;;;;;
12;20/03/2020;Brazil;TO;0;0;0;1;0;1;0.00000;0.06358;0.00000;;;;;;;;;;;;
12;20/03/2020;Brazil;TOTAL;4;11;331;974;11;904;0.00516;0.45660;0.01129;;;;;;;;;;;;
12;21/03/2020;Brazil;AC;0;0;4;11;0;9;0.00000;124.726;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;AL;0;0;1;7;0;7;0.00000;0.20975;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;AM;0;0;4;11;0;11;0.00000;0.26541;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;AP;0;0;0;1;0;1;0.00000;0.11824;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;BA;0;0;7;41;0;41;0.00000;0.27567;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;CE;0;0;16;84;0;68;0.00000;0.91983;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;DF;0;0;21;108;0;100;0.00000;358.177;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;ES;0;0;10;26;0;26;0.00000;0.64698;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;GO;0;0;2;20;0;20;0.00000;0.28497;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;MA;0;0;1;2;0;1;0.00000;0.02827;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;MG;0;0;17;55;0;38;0.00000;0.25982;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;MS;0;0;4;16;0;16;0.00000;0.57575;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;MT;0;0;1;2;0;2;0.00000;0.05740;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;PA;0;0;0;2;0;2;0.00000;0.02325;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;PB;0;0;0;1;0;1;0.00000;0.02489;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;PE;0;0;2;33;0;30;0.00000;0.34529;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;PI;0;0;0;4;0;4;0.00000;0.12220;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;PR;0;0;7;44;0;43;0.00000;0.38482;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;RJ;1;3;10;119;3;119;0.01738;0.68926;0.02521;;;;;;;;;;;;
12;21/03/2020;Brazil;RN;0;0;3;9;0;6;0.00000;0.25664;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;RO;0;0;2;3;0;1;0.00000;0.16880;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;RR;0;0;2;2;0;0;0.00000;0.33016;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;RS;0;0;26;69;0;60;0.00000;0.60647;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;SC;0;0;17;57;0;51;0.00000;0.79556;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;SE;0;0;3;10;0;10;0.00000;0.43503;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;SP;6;15;63;459;15;459;0.03267;0.99959;0.03268;;;;;;;;;;;;
12;21/03/2020;Brazil;TO;0;0;1;2;0;2;0.00000;0.12716;0.00000;;;;;;;;;;;;
12;21/03/2020;Brazil;TOTAL;7;18;224;1198;18;1128;0.00844;0.56160;0.01503;;;;;;;;;;;;
13;22/03/2020;Brazil;AC;0;0;0;11;0;11;0.00000;124.726;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;AL;0;0;0;7;0;7;0.00000;0.20975;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;AM;0;0;15;26;0;26;0.00000;0.62732;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;AP;0;0;0;1;0;1;0.00000;0.11824;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;BA;0;0;14;55;0;49;0.00000;0.36980;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;CE;0;0;41;125;0;112;0.00000;136.880;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;DF;0;0;9;117;0;117;0.00000;388.025;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;ES;0;0;0;26;0;26;0.00000;0.64698;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;GO;0;0;1;21;0;21;0.00000;0.29922;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;MA;0;0;0;2;0;2;0.00000;0.02827;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;MG;0;0;28;83;0;83;0.00000;0.39209;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;MS;0;0;5;21;0;21;0.00000;0.75567;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;MT;0;0;0;2;0;2;0.00000;0.05740;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;PA;0;0;2;4;0;4;0.00000;0.04650;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;PB;0;0;0;1;0;1;0.00000;0.02489;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;PE;0;0;4;37;0;37;0.00000;0.38715;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;PI;0;0;2;6;0;4;0.00000;0.18331;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;PR;0;0;10;54;0;50;0.00000;0.47228;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;RJ;0;3;67;186;3;186;0.01738;107.733;0.01613;;;;;;;;;;;;
13;22/03/2020;Brazil;RN;0;0;4;13;0;9;0.00000;0.37070;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;RO;0;0;0;3;0;3;0.00000;0.16880;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;RR;0;0;0;2;0;2;0.00000;0.33016;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;RS;0;0;8;77;0;72;0.00000;0.67679;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;SC;0;0;11;68;0;57;0.00000;0.94909;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;SE;0;0;0;10;0;10;0.00000;0.43503;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;SP;7;22;172;631;22;631;0.04791;137.416;0.03487;;;;;;;;;;;;
13;22/03/2020;Brazil;TO;0;0;3;5;0;2;0.00000;0.31789;0.00000;;;;;;;;;;;;
13;22/03/2020;Brazil;TOTAL;7;25;396;1594;25;1546;0.01172;0.74724;0.01568;;;;;;;;;;;;
13;23/03/2020;Brazil;AC;0;0;6;17;0;11;0.00000;192.758;0.00000;;230;;;;;;;;;;
13;23/03/2020;Brazil;AL;0;0;1;8;0;7;0.00000;0.23971;0.00000;;120;;;;;;;;;;
13;23/03/2020;Brazil;AM;0;0;6;32;0;32;0.00000;0.77209;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;AP;0;0;0;1;0;1;0.00000;0.11824;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;BA;0;0;8;63;0;63;0.00000;0.42358;0.00000;;1219;;;;;;;;;;
13;23/03/2020;Brazil;CE;0;0;39;164;0;163;0.00000;179.587;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;DF;0;0;21;138;0;133;0.00000;457.671;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;ES;0;0;7;33;0;29;0.00000;0.82117;0.00000;5;739;;;;;;;;;;
13;23/03/2020;Brazil;GO;0;0;2;23;0;23;0.00000;0.32771;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;MA;0;0;6;8;0;2;0.00000;0.11307;0.00000;;302;;;;;;;;;;
13;23/03/2020;Brazil;MG;0;0;45;128;0;128;0.00000;0.60466;0.00000;;7766;;;;;;;;;;
13;23/03/2020;Brazil;MS;0;0;0;21;0;21;0.00000;0.75567;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;MT;0;0;4;6;0;2;0.00000;0.17219;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;PA;0;0;1;5;0;5;0.00000;0.05812;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;PB;0;0;1;2;0;2;0.00000;0.04977;0.00000;;206;;;;;;;;;;
13;23/03/2020;Brazil;PE;0;0;5;42;0;42;0.00000;0.43947;0.00000;3;;;;;;;;;;;
13;23/03/2020;Brazil;PI;0;0;0;6;0;6;0.00000;0.18331;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;PR;0;0;6;60;0;56;0.00000;0.52475;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;RJ;1;4;47;233;4;233;0.02317;134.956;0.01717;;;;;;;;;;;;
13;23/03/2020;Brazil;RN;0;0;0;13;0;13;0.00000;0.37070;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;RO;0;0;0;3;0;3;0.00000;0.16880;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;RR;0;0;0;2;0;2;0.00000;0.33016;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;RS;0;0;19;96;0;86;0.00000;0.84379;0.00000;;132;;;;;;;;;;
13;23/03/2020;Brazil;SC;0;0;18;86;0;68;0.00000;120.031;0.00000;;410;;;;;;;;;;
13;23/03/2020;Brazil;SE;0;0;0;10;0;10;0.00000;0.43503;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;SP;8;30;114;745;30;745;0.06533;162.242;0.04027;;4743;;;;;;;;;;
13;23/03/2020;Brazil;TO;0;0;2;7;0;5;0.00000;0.44505;0.00000;;;;;;;;;;;;
13;23/03/2020;Brazil;TOTAL;9;34;358;1952;34;1891;0.01594;0.91507;0.01742;8;15867;;;;;;;;;;
13;24/03/2020;Brazil;AC;0;0;4;21;0;17;0.00000;238.113;0.00000;;230;;;;;;;;;;
13;24/03/2020;Brazil;AL;0;0;2;10;0;9;0.00000;0.29964;0.00000;1;120;;;;;;;;;;
13;24/03/2020;Brazil;AM;1;1;15;47;0;47;0.02413;113.401;0.02128;1;;;;;;;;;;;
13;24/03/2020;Brazil;AP;0;0;0;1;0;1;0.00000;0.11824;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;BA;0;0;16;79;0;76;0.00000;0.53116;0.00000;1;1219;;;;;;;;;;
13;24/03/2020;Brazil;CE;0;0;21;185;0;182;0.00000;202.583;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;DF;0;0;23;161;0;160;0.00000;533.949;0.00000;1;;;;;;;;;;;
13;24/03/2020;Brazil;ES;0;0;7;40;0;33;0.00000;0.99536;0.00000;5;739;;;;;;;;;;
13;24/03/2020;Brazil;GO;0;0;6;29;0;27;0.00000;0.41320;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;MA;0;0;0;8;0;8;0.00000;0.11307;0.00000;;302;;;;;;;;;;
13;24/03/2020;Brazil;MG;0;0;2;130;0;130;0.00000;0.61411;0.00000;;7766;;;;;;;;;;
13;24/03/2020;Brazil;MS;0;0;3;24;0;23;0.00000;0.86362;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;MT;0;0;1;7;0;7;0.00000;0.20089;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;PA;0;0;0;5;0;5;0.00000;0.05812;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;PB;0;0;1;3;0;3;0.00000;0.07466;0.00000;;206;;;;;;;;;;
13;24/03/2020;Brazil;PE;0;0;0;42;0;42;0.00000;0.43947;0.00000;5;;;;;;;;;;;
13;24/03/2020;Brazil;PI;0;0;2;8;0;6;0.00000;0.24441;0.00000;;160;;;;;;;;;;
13;24/03/2020;Brazil;PR;0;0;10;70;0;65;0.00000;0.61221;0.00000;;1844;;;;;;;;;;
13;24/03/2020;Brazil;RJ;2;6;72;305;6;305;0.03475;176.659;0.01967;1;;;;;;;;;;;
13;24/03/2020;Brazil;RN;0;0;1;14;0;13;0.00000;0.39922;0.00000;1;;;;;;;;;;;
13;24/03/2020;Brazil;RO;0;0;2;5;0;3;0.00000;0.28134;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;RR;0;0;6;8;0;2;0.00000;132.065;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;RS;0;0;16;112;0;98;0.00000;0.98442;0.00000;3;132;;;;;;;;;;
13;24/03/2020;Brazil;SC;0;0;23;109;0;107;0.00000;152.133;0.00000;;410;;;;;;;;;;
13;24/03/2020;Brazil;SE;0;0;5;15;0;15;0.00000;0.65254;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;SP;10;40;65;810;40;810;0.08711;176.397;0.04938;1;4572;;;;;;;;;;
13;24/03/2020;Brazil;TO;0;0;0;7;0;7;0.00000;0.44505;0.00000;;;;;;;;;;;;
13;24/03/2020;Brazil;TOTAL;13;47;303;2255;46;2201;0.02203;105.711;0.02084;20;17700;;;;;;;;;;
13;25/03/2020;Brazil;AC;0;0;2;23;0;23;0.00000;260.790;0.00000;;230;;;;;;;;;;
13;25/03/2020;Brazil;AL;0;0;1;11;0;11;0.00000;0.32960;0.00000;1;207;;;;;;;;;;
13;25/03/2020;Brazil;AM;0;1;7;54;1;54;0.02413;130.290;0.01852;1;;;;;;;;;;;
13;25/03/2020;Brazil;AP;0;0;1;2;0;1;0.00000;0.23648;0.00000;;183;;;;;;;;;;
13;25/03/2020;Brazil;BA;0;0;12;91;0;84;0.00000;0.61184;0.00000;1;1219;;;;;;;;;;
13;25/03/2020;Brazil;CE;0;0;26;211;0;200;0.00000;231.054;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;DF;0;0;34;195;0;160;0.00000;646.709;0.00000;1;;;;;;;;;;;
13;25/03/2020;Brazil;ES;0;0;0;40;0;39;0.00000;0.99536;0.00000;5;1019;;;;;;;;;;
13;25/03/2020;Brazil;GO;0;0;6;35;0;29;0.00000;0.49869;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;MA;0;0;0;8;0;8;0.00000;0.11307;0.00000;;302;;;;;;;;;;
13;25/03/2020;Brazil;MG;0;0;3;133;0;133;0.00000;0.62828;0.00000;;14227;;;;;;;;;;
13;25/03/2020;Brazil;MS;0;0;0;24;0;24;0.00000;0.86362;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;MT;0;0;2;9;0;8;0.00000;0.25829;0.00000;;326;;;;;;;;;;
13;25/03/2020;Brazil;PA;0;0;2;7;0;7;0.00000;0.08137;0.00000;;137;;;;;;;;;;
13;25/03/2020;Brazil;PB;0;0;2;5;0;3;0.00000;0.12444;0.00000;;206;;;;;;;;;;
13;25/03/2020;Brazil;PE;1;1;4;46;1;46;0.01046;0.48132;0.02174;5;;;;;;;;;;;
13;25/03/2020;Brazil;PI;0;0;1;9;0;8;0.00000;0.27496;0.00000;;348;;;;;;;;;;
13;25/03/2020;Brazil;PR;0;0;27;97;0;81;0.00000;0.84835;0.00000;7;3588;;;;;;;;;;
13;25/03/2020;Brazil;RJ;2;8;65;370;6;370;0.04634;214.307;0.02162;1;;;;;;;;;;;
13;25/03/2020;Brazil;RN;0;0;0;14;0;14;0.00000;0.39922;0.00000;1;478;;;;;;;;;;
13;25/03/2020;Brazil;RO;0;0;0;5;0;5;0.00000;0.28134;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;RR;0;0;0;8;0;8;0.00000;132.065;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;RS;1;1;50;162;1;123;0.00879;142.390;0.00617;3;132;;;;;;;;;;
13;25/03/2020;Brazil;SC;0;0;13;122;0;109;0.00000;170.277;0.00000;;325;;;;;;;;;;
13;25/03/2020;Brazil;SE;0;0;1;16;0;16;0.00000;0.69605;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;SP;8;48;52;862;48;862;0.10453;187.722;0.05568;1;4300;;;;;;;;;;
13;25/03/2020;Brazil;TO;0;0;0;7;0;7;0.00000;0.44505;0.00000;;;;;;;;;;;;
13;25/03/2020;Brazil;TOTAL;12;59;311;2566;57;2433;0.02766;120.290;0.02299;27;27227;;;;;;;;;;
13;26/03/2020;Brazil;AC;0;0;1;24;0;24;0.00000;272.129;0.00000;;76;;;;;;;;;;
13;26/03/2020;Brazil;AL;0;0;0;11;0;11;0.00000;0.32960;0.00000;1;274;;;;;;;;;;
13;26/03/2020;Brazil;AM;0;1;13;67;1;67;0.02413;161.656;0.01493;1;;;;;;;;;;;
13;26/03/2020;Brazil;AP;0;0;0;2;0;2;0.00000;0.23648;0.00000;;183;;;;;;;;;;
13;26/03/2020;Brazil;BA;0;0;17;108;0;104;0.00000;0.72614;0.00000;16;;;;;;;;;;;
13;26/03/2020;Brazil;CE;3;3;26;237;3;235;0.03285;259.525;0.01266;;4129;;;;;;;;;;
13;26/03/2020;Brazil;DF;0;0;6;201;0;200;0.00000;666.607;0.00000;1;;;;;;;;;;;
13;26/03/2020;Brazil;ES;0;0;8;48;0;39;0.00000;119.443;0.00000;5;1039;;;;;;;;;;
13;26/03/2020;Brazil;GO;1;1;4;39;1;39;0.01425;0.55569;0.02564;;;;;;;;;;;;
13;26/03/2020;Brazil;MA;0;0;2;10;0;10;0.00000;0.14134;0.00000;;728;;;;;;;;;;
13;26/03/2020;Brazil;MG;0;0;20;153;0;153;0.00000;0.72276;0.00000;;17409;;;;;;;;;;
13;26/03/2020;Brazil;MS;0;0;1;25;0;25;0.00000;0.89961;0.00000;;;;;;;;;;;;
13;26/03/2020;Brazil;MT;0;0;2;11;0;11;0.00000;0.31569;0.00000;;326;;;;;;;;;;
13;26/03/2020;Brazil;PA;0;0;6;13;0;13;0.00000;0.15111;0.00000;;97;;;;;;;;;;
13;26/03/2020;Brazil;PB;0;0;1;6;0;5;0.00000;0.14932;0.00000;;206;;;;;;;;;;
13;26/03/2020;Brazil;PE;2;3;2;48;3;48;0.03139;0.50225;0.06250;5;;;;;;;;;;;
13;26/03/2020;Brazil;PI;0;0;0;9;0;9;0.00000;0.27496;0.00000;;348;;;;;;;;;;
13;26/03/2020;Brazil;PR;0;0;9;106;0;102;0.00000;0.92706;0.00000;7;3487;;;;;;;;;;
13;26/03/2020;Brazil;RJ;1;9;51;421;9;421;0.05213;243.847;0.02138;1;4471;;;;;;;;;;
13;26/03/2020;Brazil;RN;0;0;5;19;0;19;0.00000;0.54180;0.00000;1;1125;;;;;;;;;;
13;26/03/2020;Brazil;RO;0;0;1;6;0;5;0.00000;0.33760;0.00000;;;;;;;;;;;;
13;26/03/2020;Brazil;RR;0;0;2;10;0;8;0.00000;165.082;0.00000;;;;;;;;;;;;
13;26/03/2020;Brazil;RS;0;1;28;190;1;168;0.00879;167.000;0.00526;3;258;;;;;;;;;;
13;26/03/2020;Brazil;SC;1;1;27;149;1;122;0.01396;207.961;0.00671;;325;;;;;;;;;;
13;26/03/2020;Brazil;SE;0;0;0;16;0;16;0.00000;0.69605;0.00000;;;;;;;;;;;;
13;26/03/2020;Brazil;SP;10;58;191;1053;58;1052;0.12631;229.317;0.05508;1;14312;;;;;;;;;;
13;26/03/2020;Brazil;TO;0;0;1;8;0;7;0.00000;0.50863;0.00000;;;;;;;;;;;;
13;26/03/2020;Brazil;TOTAL;18;77;424;2990;77;2915;0.03610;140.167;0.02575;42;48793;;;;;;;;;;
13;27/03/2020;Brazil;AC;0;0;1;25;0;25;0.00000;283.468;0.00000;;76;;;;;;;;;;
13;27/03/2020;Brazil;AL;0;0;1;12;0;11;0.00000;0.35957;0.00000;1;274;;;;;;;;;;
13;27/03/2020;Brazil;AM;0;1;14;81;1;81;0.02413;195.435;0.01235;1;;;;;;;;;;;
13;27/03/2020;Brazil;AP;0;0;1;3;0;2;0.00000;0.35472;0.00000;;183;;;;;;;;;;
13;27/03/2020;Brazil;BA;0;0;15;123;0;115;0.00000;0.82700;0.00000;16;;;;;;;;;;;
13;27/03/2020;Brazil;CE;0;3;45;282;3;282;0.03285;308.802;0.01064;;4129;;;;;;;;;;
13;27/03/2020;Brazil;DF;0;0;40;241;0;230;0.00000;799.266;0.00000;1;;;;;;;;;;;
13;27/03/2020;Brazil;ES;0;0;6;54;0;47;0.00000;134.373;0.00000;5;1039;;;;;;;;;;
13;27/03/2020;Brazil;GO;0;1;10;49;1;49;0.01425;0.69817;0.02041;;;;;;;;;;;;
13;27/03/2020;Brazil;MA;0;0;3;13;0;13;0.00000;0.18374;0.00000;;728;;;;;;;;;;
13;27/03/2020;Brazil;MG;0;0;36;189;0;189;0.00000;0.89282;0.00000;;21691;;;;;;;;;;
13;27/03/2020;Brazil;MS;0;0;3;28;0;28;0.00000;100.756;0.00000;;;;;;;;;;;;
13;27/03/2020;Brazil;MT;0;0;0;11;0;11;0.00000;0.31569;0.00000;;326;;;;;;;;;;
13;27/03/2020;Brazil;PA;0;0;3;16;0;13;0.00000;0.18598;0.00000;;115;;;;;;;;;;
13;27/03/2020;Brazil;PB;0;0;4;10;0;9;0.00000;0.24887;0.00000;;206;;;;;;;;;;
13;27/03/2020;Brazil;PE;1;4;9;57;4;56;0.04185;0.59642;0.07018;5;;;;;;;;;;;
13;27/03/2020;Brazil;PI;1;1;1;10;0;9;0.03055;0.30551;0.10000;;348;;;;;;;;;;
13;27/03/2020;Brazil;PR;2;2;19;125;2;119;0.01749;109.323;0.01600;7;1078;;;;;;;;;;
13;27/03/2020;Brazil;RJ;1;10;72;493;10;493;0.05792;285.550;0.02028;1;4471;;;;;;;;;;
13;27/03/2020;Brazil;RN;0;0;9;28;0;28;0.00000;0.79844;0.00000;1;1125;;;;;;;;;;
13;27/03/2020;Brazil;RO;0;0;0;6;0;6;0.00000;0.33760;0.00000;;;;;;;;;;;;
13;27/03/2020;Brazil;RR;0;0;2;12;0;10;0.00000;198.098;0.00000;;;;;;;;;;;;
13;27/03/2020;Brazil;RS;1;2;7;197;2;195;0.01758;173.153;0.01015;3;258;;;;;;;;;;
13;27/03/2020;Brazil;SC;0;1;14;163;1;149;0.01396;227.501;0.00613;;325;;;;;;;;;;
13;27/03/2020;Brazil;SE;0;0;0;16;0;16;0.00000;0.69605;0.00000;;;;;;;;;;;;
13;27/03/2020;Brazil;SP;10;68;170;1223;68;1223;0.14809;266.338;0.05560;1;14312;;;;;;;;;;
13;27/03/2020;Brazil;TO;0;0;1;9;0;8;0.00000;0.57220;0.00000;;;;;;;;;;;;
13;27/03/2020;Brazil;TOTAL;16;93;486;3476;92;3417;0.04360;162.949;0.02675;42;50684;;;;;;;;;;
13;28/03/2020;Brazil;AC;0;0;0;25;0;25;0.00000;283.468;0.00000;;76;;;;;;;;;;
13;28/03/2020;Brazil;AL;0;0;2;14;0;14;0.00000;0.41949;0.00000;1;274;;;;;;;;;;
13;28/03/2020;Brazil;AM;0;1;30;111;1;111;0.02413;267.819;0.00901;1;121;;;;;;;;;;
13;28/03/2020;Brazil;AP;0;0;1;4;0;4;0.00000;0.47296;0.00000;;292;;;;;;;;;;
13;28/03/2020;Brazil;BA;0;0;4;127;0;127;0.00000;0.85389;0.00000;16;;;;;;;;;;;
13;28/03/2020;Brazil;CE;1;4;40;322;4;314;0.04380;352.603;0.01242;;4129;;;;;;;;;;
13;28/03/2020;Brazil;DF;0;0;19;260;0;260;0.00000;862.278;0.00000;1;;;;;;;;;;;
13;28/03/2020;Brazil;ES;0;0;7;61;0;53;0.00000;151.792;0.00000;12;984;;;;;;;;;;
13;28/03/2020;Brazil;GO;0;1;7;56;1;56;0.01425;0.79791;0.01786;;;;;;;;;;;;
13;28/03/2020;Brazil;MA;0;0;2;15;0;14;0.00000;0.21201;0.00000;;728;;;;;;;;;;
13;28/03/2020;Brazil;MG;0;0;16;205;0;205;0.00000;0.96841;0.00000;;22974;;;;;;;;;;
13;28/03/2020;Brazil;MS;0;0;3;31;0;31;0.00000;111.551;0.00000;;;;;;;;;;;;
13;28/03/2020;Brazil;MT;0;0;2;13;0;13;0.00000;0.37308;0.00000;;326;;;;;;;;;;
13;28/03/2020;Brazil;PA;0;0;2;18;0;17;0.00000;0.20923;0.00000;;115;;;;;;;;;;
13;28/03/2020;Brazil;PB;0;0;4;14;0;14;0.00000;0.34842;0.00000;3;206;;;;;;;;;;
13;28/03/2020;Brazil;PE;1;5;11;68;5;68;0.05232;0.71152;0.07353;9;;;;;;;;;;;
13;28/03/2020;Brazil;PI;0;1;1;11;1;11;0.03055;0.33606;0.09091;;348;;;;;;;;;;
13;28/03/2020;Brazil;PR;0;2;12;137;2;133;0.01749;119.819;0.01460;7;968;;;;;;;;;;
13;28/03/2020;Brazil;RJ;3;13;65;558;13;558;0.07530;323.198;0.02330;1;4471;;;;;;;;;;
13;28/03/2020;Brazil;RN;1;1;40;68;0;45;0.02852;193.906;0.01471;1;1130;;;;;;;;;;
13;28/03/2020;Brazil;RO;0;0;0;6;0;6;0.00000;0.33760;0.00000;;;;;;;;;;;;
13;28/03/2020;Brazil;RR;0;0;4;16;0;12;0.00000;264.131;0.00000;;;;;;;;;;;;
13;28/03/2020;Brazil;RS;0;2;3;200;2;197;0.01758;175.790;0.01000;3;258;;;;;;;;;;
13;28/03/2020;Brazil;SC;0;1;21;184;1;184;0.01396;256.812;0.00543;;325;;;;;;;;;;
13;28/03/2020;Brazil;SE;0;0;0;16;0;16;0.00000;0.69605;0.00000;;;;;;;;;;;;
13;28/03/2020;Brazil;SP;16;84;183;1406;84;1406;0.18293;306.191;0.05974;1;14312;;;;;;;;;;
13;28/03/2020;Brazil;TO;0;0;0;9;0;9;0.00000;0.57220;0.00000;;;;;;;;;;;;
13;28/03/2020;Brazil;TOTAL;22;115;479;3955;114;3903;0.05391;185.404;0.02908;56;52037;;;;;;;;;;
14;29/03/2020;Brazil;AC;0;0;9;34;0;34;0.00000;385.516;0.00000;;76;;;;;;;;;;
14;29/03/2020;Brazil;AL;0;0;3;17;0;17;0.00000;0.50939;0.00000;1;274;;;;;;;;;;
14;29/03/2020;Brazil;AM;0;1;29;140;1;140;0.02413;337.789;0.00714;1;121;;;;;;;;;;
14;29/03/2020;Brazil;AP;0;0;4;8;0;4;0.00000;0.94593;0.00000;;292;;;;;;;;;;
14;29/03/2020;Brazil;BA;1;1;29;156;1;154;0.00672;104.888;0.00641;16;;;;;;;;;;;
14;29/03/2020;Brazil;CE;1;5;37;359;5;348;0.05475;393.120;0.01393;;4129;;;;;;;;;;
14;29/03/2020;Brazil;DF;1;1;38;298;1;289;0.03316;988.304;0.00336;1;;;;;;;;;;;
14;29/03/2020;Brazil;ES;0;0;11;72;0;60;0.00000;179.165;0.00000;12;1013;;;;;;;;;;
14;29/03/2020;Brazil;GO;0;1;2;58;1;58;0.01425;0.82640;0.01724;;;;;;;;;;;;
14;29/03/2020;Brazil;MA;1;1;6;21;0;16;0.01413;0.29681;0.04762;;728;;;;;;;;;;
14;29/03/2020;Brazil;MG;0;0;26;231;0;231;0.00000;109.123;0.00000;;28783;;;;;;;;;;
14;29/03/2020;Brazil;MS;0;0;5;36;0;36;0.00000;129.544;0.00000;;;;;;;;;;;;
14;29/03/2020;Brazil;MT;0;0;3;16;0;16;0.00000;0.45918;0.00000;;326;;;;;;;;;;
