Data;Ultimo;Abertura;Maxima;Minima;Volume;Variacao
07/08/2020;63.222,00;63.500,00;63.500,00;63.222,00;0,15K;-0,44%
06/08/2020;63.500,00;62.000,00;63.500,00;62.000,00;0,21K;2,58%
05/08/2020;61.903,10;59.950,00;61.903,10;59.950,00;0,25K;3,26%
04/08/2020;59.950,00;59.840,00;60.248,20;59.840,00;0,10K;0,18%
03/08/2020;59.840,00;58.682,10;59.840,00;58.280,00;0,23K;2,65%
02/08/2020;58.296,40;61.298,10;61.298,10;58.208,00;0,25K;-4,90%
01/08/2020;61.298,10;59.163,50;61.298,10;59.163,50;0,22K;3,61%
31/07/2020;59.163,50;57.330,00;59.163,50;57.330,00;0,24K;3,20%
30/07/2020;57.330,00;57.451,00;57.451,00;56.891,00;0,21K;-0,21%
29/07/2020;57.451,00;56.165,00;57.451,00;56.165,00;0,35K;2,29%
28/07/2020;56.165,00;55.300,00;56.656,00;55.300,00;0,38K;1,26%
27/07/2020;55.465,00;50.405,00;55.465,00;50.405,00;0,92K;10,04%
26/07/2020;50.405,00;50.400,20;50.500,80;50.400,20;0,12K;0,01%
25/07/2020;50.400,20;50.150,00;50.400,20;50.100,00;0,07K;0,50%
24/07/2020;50.150,00;49.850,00;50.150,00;49.850,00;0,10K;0,60%
23/07/2020;49.850,00;49.321,00;49.850,00;49.321,00;0,15K;1,07%
22/07/2020;49.321,00;49.143,00;49.321,00;49.110,60;0,21K;0,36%
21/07/2020;49.143,00;49.748,00;49.748,00;49.143,00;0,13K;-1,22%
20/07/2020;49.748,00;49.680,00;49.748,00;49.680,00;0,12K;0,14%
19/07/2020;49.680,00;49.636,00;49.680,00;49.636,00;0,02K;0,09%
18/07/2020;49.636,00;49.999,90;49.999,90;49.600,10;0,02K;-0,73%
17/07/2020;49.999,90;49.320,00;49.999,90;49.320,00;0,12K;1,38%
16/07/2020;49.320,00;49.868,00;49.868,00;49.320,00;0,21K;-1,10%
15/07/2020;49.868,00;50.073,40;50.100,10;49.868,00;0,15K;-0,41%
14/07/2020;50.073,40;50.042,20;50.124,00;50.042,20;0,13K;0,06%
13/07/2020;50.042,20;49.920,00;50.042,20;49.800,40;0,15K;0,24%
12/07/2020;49.920,00;49.743,00;49.920,00;49.743,00;0,02K;0,36%
11/07/2020;49.743,00;49.905,90;49.905,90;49.743,00;0,01K;-0,33%
10/07/2020;49.905,90;49.899,00;49.905,90;49.899,00;0,13K;0,01%
09/07/2020;49.899,00;50.360,10;50.360,10;49.899,00;0,15K;-0,92%
08/07/2020;50.360,10;49.900,10;50.360,10;49.900,10;0,18K;0,92%
07/07/2020;49.900,10;49.890,00;49.900,10;49.707,00;0,13K;0,02%
06/07/2020;49.890,00;49.047,10;49.890,00;48.970,00;0,13K;1,72%
05/07/2020;49.047,10;49.262,90;49.262,90;48.800,00;0,03K;-0,44%
04/07/2020;49.262,90;49.075,00;49.400,00;48.750,00;0,02K;0,38%
03/07/2020;49.075,00;49.209,60;49.900,00;48.701,00;0,14K;-0,27%
02/07/2020;49.209,60;49.990,00;50.000,00;48.100,00;0,21K;-1,56%
01/07/2020;49.990,00;50.200,00;50.487,00;49.710,00;0,11K;-0,42%
30/06/2020;50.200,00;49.840,00;50.500,00;49.667,00;0,11K;0,72%
29/06/2020;49.840,00;49.948,70;50.062,30;49.314,00;0,08K;-0,22%
28/06/2020;49.948,70;49.678,20;50.000,00;49.501,10;0,02K;0,54%
27/06/2020;49.678,20;49.915,10;50.050,00;49.299,00;0,04K;-0,47%
26/06/2020;49.915,10;49.755,00;50.250,00;49.260,00;0,11K;0,32%
25/06/2020;49.755,00;49.825,00;50.279,90;48.900,00;0,13K;-0,14%
24/06/2020;49.825,00;49.760,00;50.260,00;48.900,00;0,14K;0,13%
23/06/2020;49.760,00;50.721,00;50.959,00;49.750,00;0,17K;-1,89%
22/06/2020;50.721,00;49.763,00;51.000,00;49.660,00;0,13K;1,93%
21/06/2020;49.763,00;49.750,00;50.290,00;49.659,90;0,02K;0,03%
20/06/2020;49.750,00;49.900,00;49.900,00;49.602,70;0,02K;-0,30%
19/06/2020;49.900,00;50.500,00;50.770,00;49.551,20;0,11K;-1,00%
18/06/2020;50.405,00;49.499,80;50.900,00;49.278,40;0,16K;1,83%
17/06/2020;49.499,80;49.585,00;49.950,00;49.099,00;0,11K;-0,17%
16/06/2020;49.585,00;48.600,00;49.899,00;48.259,10;0,21K;2,03%
15/06/2020;48.600,00;47.750,00;48.950,00;46.112,50;0,21K;1,78%
14/06/2020;47.750,00;47.788,90;48.200,00;47.504,60;0,03K;-0,08%
13/06/2020;47.788,90;48.100,10;48.260,00;47.552,10;0,03K;-0,65%
12/06/2020;48.100,10;47.262,50;48.500,00;46.900,10;0,15K;1,77%
11/06/2020;47.262,50;49.350,00;49.549,80;46.500,00;0,24K;-4,23%
10/06/2020;49.350,00;48.388,50;49.500,00;47.801,00;0,15K;1,99%
09/06/2020;48.388,50;48.096,80;48.590,00;47.101,00;0,15K;0,61%
08/06/2020;48.096,90;49.394,40;49.395,00;47.040,00;0,23K;-2,63%
07/06/2020;49.394,40;49.072,90;50.490,00;47.650,00;0,15K;0,66%
06/06/2020;49.072,90;48.522,20;49.500,00;48.200,00;0,06K;0,73%
05/06/2020;48.715,10;50.400,60;50.990,00;48.500,00;0,28K;-3,34%
04/06/2020;50.400,60;49.500,20;50.912,80;48.608,00;0,13K;1,82%
03/06/2020;49.500,20;50.442,10;51.399,00;48.600,00;0,34K;-1,87%
02/06/2020;50.442,10;54.000,00;54.439,00;49.900,00;0,46K;-6,59%
01/06/2020;54.000,00;50.861,10;54.998,00;50.806,00;0,32K;6,17%
31/05/2020;50.861,10;51.499,90;51.596,00;50.710,10;0,04K;-1,24%
30/05/2020;51.499,90;50.650,00;51.650,00;50.200,00;0,06K;1,68%
29/05/2020;50.650,00;51.702,40;51.910,00;50.650,00;0,14K;-2,04%
28/05/2020;51.702,40;49.168,00;51.990,00;48.650,00;0,29K;5,15%
27/05/2020;49.168,00;47.799,90;49.920,00;47.275,00;0,23K;2,86%
26/05/2020;47.799,90;49.943,80;49.950,00;47.210,00;0,27K;-4,29%
25/05/2020;49.943,80;49.565,00;50.001,00;48.095,90;0,32K;0,76%
24/05/2020;49.565,00;51.601,00;51.990,00;49.500,00;0,14K;-3,95%
23/05/2020;51.601,00;51.620,30;52.300,00;51.288,00;0,05K;-0,04%
22/05/2020;51.620,30;51.305,00;52.499,00;50.551,00;0,26K;0,61%
21/05/2020;51.305,00;55.280,00;55.280,00;50.000,00;0,54K;-7,19%
20/05/2020;55.280,00;55.935,00;56.298,00;54.001,00;0,25K;-1,17%
19/05/2020;55.935,00;55.889,50;56.000,00;55.000,00;0,19K;0,08%
18/05/2020;55.889,50;55.600,00;56.480,00;55.000,00;0,21K;0,52%
17/05/2020;55.600,00;54.207,40;56.659,00;54.200,00;0,19K;2,57%
16/05/2020;54.207,40;53.898,00;54.890,00;53.500,00;0,08K;0,57%
15/05/2020;53.898,00;56.208,00;56.399,90;53.299,00;0,38K;-4,11%
14/05/2020;56.208,00;54.600,00;57.464,20;53.701,00;0,53K;2,95%
13/05/2020;54.600,00;51.335,00;55.000,00;51.202,00;0,48K;6,36%
12/05/2020;51.335,00;49.900,00;52.500,00;49.253,10;0,31K;2,88%
11/05/2020;49.900,00;49.498,90;54.000,00;48.010,00;0,87K;0,81%
10/05/2020;49.498,90;52.220,00;52.498,00;47.000,00;0,63K;-5,21%
09/05/2020;52.220,00;54.450,00;56.000,00;48.115,00;0,61K;-4,10%
08/05/2020;54.450,00;57.880,00;58.888,90;46.201,00;0,98K;-5,93%
07/05/2020;57.880,00;52.577,90;58.000,00;51.523,00;0,78K;10,04%
06/05/2020;52.600,00;49.655,00;53.080,60;49.451,00;0,60K;5,93%
05/05/2020;49.655,00;48.930,00;49.800,00;48.417,50;0,28K;1,38%
04/05/2020;48.976,90;48.744,60;49.460,00;47.800,00;0,33K;0,48%
03/05/2020;48.744,60;47.900,00;49.000,00;47.761,10;0,18K;1,76%
02/05/2020;47.900,00;47.699,00;48.200,00;47.262,50;0,09K;0,42%
01/05/2020;47.699,00;46.700,00;48.497,00;46.700,00;0,15K;2,14%
30/04/2020;46.700,00;46.443,20;48.500,00;45.000,00;0,71K;0,43%
29/04/2020;46.498,00;43.052,10;47.000,00;42.763,70;0,75K;8,00%
28/04/2020;43.052,10;43.392,00;43.900,00;42.600,10;0,30K;-0,78%
27/04/2020;43.392,00;41.715,00;44.000,00;41.715,00;0,39K;4,02%
26/04/2020;41.715,00;41.212,00;42.000,00;41.210,00;0,06K;1,22%
25/04/2020;41.212,00;41.050,00;41.900,00;41.000,00;0,09K;0,39%
24/04/2020;41.050,00;40.065,10;42.498,00;39.600,00;0,52K;2,50%
23/04/2020;40.050,00;38.000,30;41.000,00;37.809,00;0,61K;5,39%
22/04/2020;38.000,30;36.801,00;38.400,00;36.661,10;0,30K;3,26%
21/04/2020;36.800,00;36.807,70;36.989,20;36.510,00;0,04K;-0,02%
20/04/2020;36.807,70;37.158,00;37.666,00;36.401,00;0,20K;-0,94%
19/04/2020;37.158,00;37.520,00;37.520,00;37.000,00;0,04K;-0,69%
18/04/2020;37.415,00;37.119,60;37.700,00;36.835,00;0,09K;0,80%
17/04/2020;37.119,60;37.000,00;37.500,00;36.701,00;0,14K;0,32%
16/04/2020;37.001,00;35.166,40;37.400,00;34.700,00;0,34K;5,22%
15/04/2020;35.166,40;35.750,00;36.400,00;35.150,00;0,19K;-1,63%
14/04/2020;35.750,00;35.880,00;36.700,00;35.690,00;0,21K;-0,36%
13/04/2020;35.880,00;36.211,00;36.529,60;34.500,90;0,34K;-0,91%
12/04/2020;36.210,00;36.159,90;37.450,00;35.512,50;0,07K;1,28%
11/04/2020;35.750,70;35.800,00;36.400,00;35.360,00;0,07K;-0,14%
10/04/2020;35.800,00;37.250,10;37.590,00;35.107,50;0,17K;-3,89%
09/04/2020;37.250,10;37.850,00;38.073,10;37.000,00;0,23K;-1,27%
08/04/2020;37.730,00;37.250,10;38.482,20;37.250,00;0,20K;1,29%
07/04/2020;37.250,10;37.900,00;38.897,00;36.600,50;0,40K;-1,71%
06/04/2020;37.900,00;35.320,40;37.900,00;35.320,40;0,48K;7,30%
05/04/2020;35.320,40;35.800,00;35.800,00;35.260,00;0,05K;-1,34%
04/04/2020;35.800,00;35.600,00;36.000,00;35.351,10;0,08K;0,56%
03/04/2020;35.600,00;34.756,00;36.000,00;34.500,00;0,33K;2,43%
02/04/2020;34.756,00;33.511,00;36.500,00;33.099,00;0,72K;3,72%
01/04/2020;33.511,00;32.769,00;33.700,00;32.000,00;0,31K;2,26%
31/03/2020;32.769,00;33.198,20;33.500,00;31.509,10;0,34K;-1,29%
30/03/2020;33.198,20;31.095,00;33.606,10;31.000,00;0,27K;6,76%
29/03/2020;31.095,00;32.250,00;32.394,00;31.000,00;0,10K;-3,58%
28/03/2020;32.250,00;33.102,80;33.187,00;31.245,00;0,18K;-2,58%
27/03/2020;33.102,80;33.998,00;34.250,00;32.900,00;0,18K;-2,63%
26/03/2020;33.998,00;33.725,10;34.080,00;33.300,00;0,17K;0,81%
25/03/2020;33.725,10;34.200,00;34.650,00;33.502,00;0,25K;-1,39%
24/03/2020;34.200,00;32.606,30;34.487,00;32.500,00;0,35K;4,89%
23/03/2020;32.606,30;31.000,00;33.349,00;30.701,00;0,31K;5,18%
22/03/2020;31.000,00;32.170,00;32.650,00;30.800,00;0,12K;-3,64%
21/03/2020;32.170,00;31.820,50;32.990,00;30.900,10;0,14K;1,10%
20/03/2020;31.820,50;32.159,00;35.789,00;29.500,00;0,72K;-1,05%
19/03/2020;32.159,00;27.700,40;33.000,00;27.351,00;0,78K;16,10%
18/03/2020;27.700,40;27.345,60;28.000,00;26.300,00;0,30K;1,30%
17/03/2020;27.345,60;25.720,20;27.998,00;25.200,00;0,41K;6,32%
16/03/2020;25.720,20;27.999,00;27.999,00;24.000,00;0,73K;-8,14%
15/03/2020;27.999,00;27.300,00;30.000,00;26.530,00;0,17K;2,56%
14/03/2020;27.300,00;28.995,00;29.000,00;26.500,00;0,19K;-5,85%
13/03/2020;28.995,00;25.999,90;34.500,00;20.510,00;1,38K;11,52%
12/03/2020;25.999,90;38.429,90;38.600,00;25.500,00;1,09K;-32,34%
11/03/2020;38.429,90;37.359,90;38.660,00;36.250,00;0,23K;2,86%
10/03/2020;37.359,90;38.249,00;39.225,00;36.784,10;0,30K;-2,32%
09/03/2020;38.249,00;38.612,50;40.270,00;37.000,00;0,50K;-0,94%
08/03/2020;38.612,50;41.453,10;41.453,10;38.601,00;0,16K;-6,85%
07/03/2020;41.453,10;42.300,00;42.441,90;41.350,00;0,05K;-2,00%
06/03/2020;42.300,00;42.100,00;42.900,70;41.612,30;0,18K;0,48%
05/03/2020;42.100,00;40.355,00;42.962,50;40.049,30;0,24K;4,32%
04/03/2020;40.355,00;39.963,40;40.700,00;39.603,80;0,15K;0,98%
03/03/2020;39.963,40;40.300,00;40.732,20;39.500,00;0,14K;-1,08%
02/03/2020;40.399,10;38.750,00;40.799,20;38.550,00;0,20K;4,26%
01/03/2020;38.750,00;39.000,10;39.348,90;38.450,00;0,08K;-0,64%
29/02/2020;39.000,10;39.578,10;39.757,00;39.000,10;0,04K;-1,46%
28/02/2020;39.578,10;40.000,00;40.493,90;38.300,00;0,17K;-1,05%
27/02/2020;40.000,00;39.750,00;41.020,30;38.505,10;0,29K;0,63%
26/02/2020;39.750,00;41.677,10;41.988,00;38.900,00;0,34K;-4,62%
25/02/2020;41.677,10;42.913,90;43.000,00;41.501,00;0,09K;-2,88%
24/02/2020;42.913,90;43.726,20;43.769,00;42.502,00;0,05K;-1,86%
23/02/2020;43.726,20;42.970,00;43.789,00;42.771,00;0,04K;1,76%
22/02/2020;42.970,00;43.000,00;43.479,90;42.757,40;0,03K;-0,07%
21/02/2020;43.000,00;42.550,00;43.999,00;42.450,00;0,14K;1,30%
20/02/2020;42.450,00;43.097,50;43.999,00;42.101,00;0,23K;-1,50%
19/02/2020;43.097,50;44.220,10;44.900,00;41.800,00;0,24K;-2,54%
18/02/2020;44.220,10;42.400,40;44.900,00;42.317,40;0,28K;4,29%
17/02/2020;42.400,40;43.400,00;43.449,60;41.101,00;0,29K;-2,30%
16/02/2020;43.400,00;43.230,00;44.000,00;42.500,00;0,12K;0,39%
15/02/2020;43.230,00;44.660,50;45.100,00;42.500,00;0,19K;-3,20%
14/02/2020;44.660,50;44.607,90;45.200,00;44.450,00;0,14K;-0,03%
13/02/2020;44.675,00;45.110,00;45.500,00;44.385,00;0,25K;-0,96%
12/02/2020;45.110,00;44.194,00;45.430,00;44.194,00;0,29K;1,94%
11/02/2020;44.250,00;42.771,00;44.700,00;42.250,00;0,38K;3,46%
10/02/2020;42.771,00;43.850,00;43.990,00;41.850,00;0,30K;-2,46%
09/02/2020;43.850,00;42.590,00;44.000,00;42.590,00;0,16K;2,96%
08/02/2020;42.590,00;42.285,00;42.700,00;42.000,00;0,09K;0,72%
07/02/2020;42.285,00;41.800,00;42.500,00;41.696,00;0,23K;1,16%
06/02/2020;41.800,00;40.690,00;42.000,00;40.501,00;0,24K;2,73%
05/02/2020;40.690,00;39.376,00;41.202,00;39.050,00;0,35K;3,34%
04/02/2020;39.376,00;39.700,00;39.914,00;38.700,00;0,21K;-0,82%
03/02/2020;39.700,00;40.198,10;40.501,00;39.402,00;0,19K;-1,24%
02/02/2020;40.198,10;39.935,90;40.501,00;39.600,00;0,10K;0,66%
01/02/2020;39.935,90;39.890,80;40.205,00;39.700,00;0,05K;0,11%
31/01/2020;39.890,80;39.991,00;40.299,00;39.000,00;0,25K;-0,29%
30/01/2020;40.005,00;39.185,10;40.588,90;38.551,10;0,49K;2,09%
29/01/2020;39.185,10;38.950,00;39.530,00;38.450,00;0,38K;0,68%
28/01/2020;38.920,00;37.000,20;39.000,00;37.000,00;0,41K;5,19%
27/01/2020;37.000,20;35.950,00;37.790,00;35.891,30;0,37K;2,92%
26/01/2020;35.950,00;35.177,20;35.977,00;35.056,20;0,04K;2,20%
25/01/2020;35.177,20;35.649,10;35.800,00;35.010,00;0,05K;-1,32%
24/01/2020;35.649,10;35.230,00;36.000,00;34.450,00;0,19K;1,23%
23/01/2020;35.216,00;36.595,80;36.640,00;34.590,00;0,25K;-3,77%
22/01/2020;36.595,80;36.919,50;37.000,00;36.500,00;0,13K;-0,88%
21/01/2020;36.919,50;36.650,00;37.000,00;36.350,00;0,15K;0,74%
20/01/2020;36.650,00;36.599,70;36.996,10;35.619,00;0,21K;0,14%
19/01/2020;36.599,70;37.260,00;38.000,00;35.501,00;0,21K;-1,77%
18/01/2020;37.260,00;37.226,50;37.500,00;37.055,00;0,09K;0,09%
17/01/2020;37.226,50;36.471,80;37.499,00;36.386,00;0,26K;2,07%
16/01/2020;36.471,80;36.879,40;36.919,80;35.710,00;0,24K;-1,11%
15/01/2020;36.879,40;36.223,00;37.200,00;35.463,00;0,31K;1,81%
14/01/2020;36.223,00;33.518,90;36.500,00;33.384,50;0,68K;8,07%
13/01/2020;33.518,90;33.188,00;33.798,00;32.900,00;0,21K;1,00%
12/01/2020;33.188,00;32.860,00;33.470,00;32.515,20;0,04K;1,00%
11/01/2020;32.860,00;33.208,80;33.450,40;32.800,00;0,07K;-1,05%
10/01/2020;33.208,80;32.276,50;33.369,80;31.800,00;0,24K;2,89%
09/01/2020;32.276,50;32.800,20;32.800,30;32.000,00;0,19K;-1,60%
08/01/2020;32.800,30;33.000,00;34.280,10;32.000,10;0,47K;-0,61%
07/01/2020;33.000,00;31.400,00;33.350,00;31.400,00;0,49K;5,10%
06/01/2020;31.400,00;29.741,00;31.500,00;29.650,10;0,28K;5,58%
05/01/2020;29.741,00;29.761,00;30.200,00;29.650,00;0,07K;-0,07%
04/01/2020;29.761,00;29.776,20;29.980,00;29.611,00;0,04K;-0,05%
03/01/2020;29.776,20;28.200,00;30.350,00;28.003,00;0,22K;5,59%
02/01/2020;28.200,00;29.140,00;30.000,00;28.100,00;0,14K;-3,42%
01/01/2020;29.199,00;29.201,10;29.399,00;29.100,00;0,02K;-0,01%
31/12/2019;29.201,10;29.699,90;29.999,80;29.057,00;0,08K;-1,68%
30/12/2019;29.699,90;29.820,00;30.200,00;29.400,00;0,17K;-0,40%
29/12/2019;29.820,00;29.775,00;30.210,00;29.560,50;0,03K;0,15%
28/12/2019;29.775,00;29.560,00;29.889,00;29.560,00;0,04K;0,73%
27/12/2019;29.560,00;29.600,00;29.894,40;29.033,00;0,15K;-0,14%
26/12/2019;29.600,00;29.630,60;30.200,00;29.501,00;0,15K;-0,10%
25/12/2019;29.630,60;29.830,30;29.919,00;29.500,00;0,03K;-0,67%
24/12/2019;29.830,30;30.100,00;31.048,00;29.550,00;0,11K;-0,90%
23/12/2019;30.100,00;30.650,00;31.500,00;30.050,00;0,25K;-1,79%
22/12/2019;30.650,00;29.329,00;30.800,00;29.329,00;0,08K;4,50%
21/12/2019;29.329,00;29.612,00;29.832,00;29.300,00;0,03K;-0,96%
20/12/2019;29.612,00;29.200,00;29.800,00;28.943,90;0,19K;1,41%
19/12/2019;29.200,00;29.920,00;30.027,00;28.676,20;0,19K;-2,41%
18/12/2019;29.920,00;27.009,10;30.500,00;26.401,00;0,38K;10,78%
17/12/2019;27.009,10;28.403,60;28.403,60;27.000,00;0,28K;-4,91%
16/12/2019;28.403,60;29.250,10;30.149,00;28.011,00;0,26K;-2,89%
15/12/2019;29.250,10;29.440,00;29.500,00;29.008,90;0,04K;-0,65%
14/12/2019;29.440,00;30.200,00;30.292,40;29.050,00;0,08K;-2,52%
13/12/2019;30.200,00;29.878,00;30.490,10;29.611,00;0,15K;1,08%
12/12/2019;29.878,00;29.900,00;30.200,00;29.498,90;0,20K;-0,07%
11/12/2019;29.900,00;30.190,00;30.370,90;29.530,00;0,19K;-0,96%
10/12/2019;30.190,00;30.595,00;30.949,10;30.103,00;0,21K;-1,32%
09/12/2019;30.595,00;31.201,00;31.546,20;30.522,20;0,20K;-1,94%
08/12/2019;31.201,00;31.285,00;31.450,00;30.862,00;0,04K;-0,27%
07/12/2019;31.285,00;31.255,40;31.490,00;31.176,00;0,03K;0,09%
06/12/2019;31.255,40;31.210,70;31.513,00;30.917,10;0,13K;0,14%
05/12/2019;31.210,70;30.897,50;31.600,00;30.650,00;0,15K;1,01%
04/12/2019;30.897,50;30.999,00;32.295,00;30.350,00;0,22K;-0,33%
03/12/2019;30.999,00;31.349,40;31.694,10;30.999,00;0,17K;-1,12%
02/12/2019;31.349,40;31.787,00;32.099,90;31.000,10;0,19K;-1,38%
01/12/2019;31.787,00;32.380,00;32.554,40;31.505,00;0,09K;-1,83%
30/11/2019;32.380,00;33.200,00;33.250,00;32.100,00;0,07K;-2,47%
29/11/2019;33.200,00;31.661,10;33.369,00;31.506,00;0,23K;4,57%
28/11/2019;31.750,00;32.500,00;32.999,00;31.599,90;0,27K;-2,31%
27/11/2019;32.500,00;30.750,00;33.000,00;29.700,00;0,36K;5,69%
26/11/2019;30.750,00;30.740,00;31.095,00;30.350,00;0,20K;0,03%
25/11/2019;30.740,00;29.699,90;31.500,00;28.800,00;0,35K;3,50%
24/11/2019;29.699,90;31.585,80;31.585,80;29.500,00;0,11K;-5,97%
23/11/2019;31.585,80;30.990,00;31.999,00;30.500,00;0,11K;1,89%
22/11/2019;31.000,00;32.555,00;33.499,00;29.400,10;0,78K;-5,14%
21/11/2019;32.681,30;34.081,00;34.100,00;31.712,00;0,34K;-4,16%
20/11/2019;34.100,00;34.550,10;34.777,70;34.035,00;0,12K;-1,30%
19/11/2019;34.550,10;34.910,60;35.190,00;34.002,00;0,17K;-1,03%
18/11/2019;34.910,60;36.200,00;36.399,00;34.051,00;0,22K;-3,56%
17/11/2019;36.200,00;36.299,00;36.455,80;36.061,00;0,03K;-0,27%
16/11/2019;36.299,00;36.040,00;36.300,00;36.000,00;0,04K;0,72%
15/11/2019;36.040,00;36.755,00;36.899,90;36.000,00;0,11K;-1,95%
14/11/2019;36.755,00;36.800,10;37.160,00;36.200,00;0,15K;-0,12%
13/11/2019;36.800,10;36.810,40;37.200,00;36.600,40;0,16K;-0,03%
12/11/2019;36.810,40;36.676,00;37.205,00;36.500,00;0,16K;0,30%
11/11/2019;36.700,00;37.570,00;37.700,00;36.500,00;0,20K;-2,32%
10/11/2019;37.570,00;36.937,00;37.820,00;36.801,50;0,09K;2,02%
09/11/2019;36.827,00;37.139,00;37.230,10;36.550,00;0,06K;-0,51%
08/11/2019;37.015,10;37.810,00;37.902,10;36.400,00;0,31K;-2,10%
07/11/2019;37.810,00;37.800,00;38.100,00;37.601,00;0,19K;-0,50%
06/11/2019;38.001,00;37.601,00;38.100,00;37.355,60;0,28K;1,06%
05/11/2019;37.601,00;37.500,00;37.845,00;37.300,00;0,19K;0,30%
04/11/2019;37.490,00;36.810,00;38.000,00;36.704,00;0,29K;1,85%
03/11/2019;36.810,00;37.100,00;37.150,00;36.800,00;0,04K;-0,59%
02/11/2019;37.030,00;36.848,00;37.143,90;36.802,80;0,04K;0,49%
01/11/2019;36.848,00;37.400,00;37.400,00;36.627,00;0,17K;-1,48%
31/10/2019;37.400,00;36.640,00;37.560,00;36.100,00;0,25K;2,07%
30/10/2019;36.640,00;37.550,00;37.558,10;36.500,00;0,21K;-2,42%
29/10/2019;37.550,00;36.710,00;37.750,00;36.604,00;0,34K;2,29%
28/10/2019;36.710,00;36.530,00;37.555,60;35.460,00;0,42K;0,30%
27/10/2019;36.600,00;35.802,00;37.850,00;35.132,00;0,31K;2,23%
26/10/2019;35.801,00;34.100,00;39.990,00;34.100,00;0,74K;4,99%
25/10/2019;34.100,00;30.500,10;34.600,00;30.500,00;0,54K;11,80%
24/10/2019;30.500,00;30.495,00;31.270,20;30.011,00;0,20K;0,02%
23/10/2019;30.495,00;33.379,00;33.380,00;30.300,00;0,46K;-8,29%
22/10/2019;33.251,00;34.110,00;34.498,70;33.250,00;0,18K;-2,52%
21/10/2019;34.110,00;33.790,00;34.500,00;33.629,20;0,24K;0,95%
20/10/2019;33.790,00;33.266,90;34.165,00;33.090,00;0,06K;1,57%
19/10/2019;33.266,90;33.346,00;33.618,60;33.070,00;0,04K;0,35%
18/10/2019;33.150,10;33.719,00;33.950,00;33.060,00;0,16K;-2,40%
17/10/2019;33.964,50;33.800,00;34.200,00;33.500,00;0,17K;0,49%
16/10/2019;33.800,00;34.300,00;34.500,00;33.500,00;0,18K;-1,04%
15/10/2019;34.155,00;34.505,10;34.979,70;34.100,10;0,22K;-1,01%
14/10/2019;34.505,10;34.648,00;34.950,00;34.230,40;0,16K;-0,41%
13/10/2019;34.648,00;34.720,00;35.300,00;34.365,00;0,07K;-0,21%
12/10/2019;34.720,00;34.455,60;35.000,00;34.450,00;0,04K;0,75%
11/10/2019;34.463,00;35.480,00;35.619,00;34.200,00;0,21K;-2,85%
10/10/2019;35.475,00;35.080,90;35.800,00;34.934,50;0,25K;0,79%
09/10/2019;35.198,70;33.750,00;35.500,00;33.500,00;0,40K;4,70%
08/10/2019;33.620,00;33.810,00;34.199,00;33.500,00;0,22K;-0,56%
07/10/2019;33.810,00;32.100,50;34.650,00;31.500,00;0,32K;5,33%
06/10/2019;32.100,50;33.450,00;33.649,90;32.100,00;0,08K;-4,03%
05/10/2019;33.450,00;33.720,00;33.924,60;33.000,00;0,07K;-1,04%
04/10/2019;33.800,00;34.248,30;34.248,30;33.600,00;0,21K;-1,31%
03/10/2019;34.248,30;35.325,00;35.500,00;33.700,00;0,27K;-2,57%
02/10/2019;35.150,10;35.200,00;35.500,00;34.599,00;0,23K;-0,03%
01/10/2019;35.160,60;34.505,00;36.000,00;34.500,00;0,35K;1,62%
30/09/2019;34.600,00;34.200,00;35.440,00;33.600,40;0,31K;1,73%
29/09/2019;34.010,40;34.798,00;34.798,00;33.650,00;0,07K;-2,26%
28/09/2019;34.798,00;34.900,00;35.200,00;34.374,00;0,12K;-0,54%
27/09/2019;34.987,00;34.458,10;35.490,80;33.500,00;0,45K;1,53%
26/09/2019;34.458,10;35.809,90;36.173,00;32.550,10;0,68K;-3,88%
25/09/2019;35.850,00;38.090,00;38.399,00;35.500,00;0,82K;-4,89%
24/09/2019;37.694,00;41.060,00;41.588,00;36.011,10;0,90K;-8,50%
23/09/2019;41.197,00;41.900,00;42.000,00;41.021,10;0,24K;-1,68%
22/09/2019;41.900,00;42.000,00;42.098,00;41.600,00;0,03K;-0,24%
21/09/2019;42.000,00;42.344,40;42.344,40;41.800,00;0,06K;-0,82%
20/09/2019;42.349,00;42.486,90;42.747,90;42.100,00;0,20K;0,12%
19/09/2019;42.300,00;42.026,10;42.824,60;40.800,00;0,39K;0,65%
18/09/2019;42.026,10;42.127,00;42.350,00;41.950,00;0,22K;-0,24%
17/09/2019;42.129,00;42.186,00;42.392,00;41.950,00;0,21K;-0,62%
16/09/2019;42.390,00;42.190,00;42.500,00;41.700,00;0,26K;0,47%
15/09/2019;42.190,00;42.201,30;42.378,90;42.000,00;0,03K;-0,03%
14/09/2019;42.201,30;42.280,00;42.400,00;42.120,00;0,05K;-0,37%
13/09/2019;42.360,00;42.301,00;42.480,00;41.950,00;0,19K;0,14%
12/09/2019;42.300,00;41.697,00;42.500,00;41.300,00;0,24K;1,90%
11/09/2019;41.511,10;41.901,00;42.039,00;41.202,00;0,28K;-0,93%
10/09/2019;41.901,00;42.580,00;42.856,10;41.500,00;0,32K;-1,59%
09/09/2019;42.580,00;42.960,00;43.200,00;42.187,00;0,29K;-0,77%
08/09/2019;42.911,00;43.171,00;43.297,00;42.800,00;0,07K;-0,60%
07/09/2019;43.171,00;43.172,70;43.445,80;42.807,30;0,06K;0,00%
